User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
11784314,female,51,179.0,76.0,21.0,88.0,40.4,92.0
10135130,male,42,186.0,89.0,13.0,89.0,40.2,55.0
13532628,male,44,180.0,82.0,3.0,86.0,38.9,11.0
14847621,female,47,165.0,64.0,11.0,96.0,39.6,59.0
18695184,male,31,188.0,86.0,10.0,94.0,39.4,44.0
12801635,female,37,152.0,56.0,3.0,80.0,38.9,11.0
15377982,male,38,177.0,79.0,28.0,107.0,41.0,182.0
16550062,female,73,167.0,67.0,2.0,86.0,38.4,9.0
16953173,male,72,178.0,79.0,19.0,108.0,40.1,158.0
12603718,female,26,163.0,59.0,4.0,86.0,38.8,16.0
12087215,female,37,164.0,63.0,12.0,91.0,39.8,56.0
19721849,male,52,179.0,87.0,7.0,84.0,39.5,27.0
10254513,female,23,160.0,58.0,26.0,101.0,40.7,144.0
12326395,female,63,160.0,61.0,8.0,88.0,40.0,38.0
16445155,male,62,183.0,94.0,5.0,84.0,39.2,23.0
16176008,male,24,160.0,61.0,1.0,77.0,37.7,1.0
18759324,male,26,178.0,82.0,28.0,122.0,41.0,231.0
16703315,male,33,169.0,71.0,24.0,110.0,40.7,157.0
14699147,female,26,164.0,59.0,1.0,87.0,38.0,4.0
12626494,male,36,163.0,69.0,24.0,102.0,40.8,131.0
18857306,male,32,176.0,80.0,25.0,102.0,40.6,137.0
10206919,female,26,164.0,61.0,12.0,88.0,40.2,50.0
14074779,male,42,194.0,91.0,3.0,79.0,38.6,8.0
19262661,male,34,175.0,72.0,22.0,105.0,40.7,129.0
17949654,male,29,185.0,88.0,16.0,96.0,40.3,74.0
16182645,male,35,185.0,87.0,11.0,85.0,40.0,35.0
16974475,male,78,172.0,80.0,3.0,86.0,38.8,16.0
12114449,male,44,196.0,102.0,30.0,101.0,41.1,192.0
16399887,female,23,154.0,52.0,19.0,103.0,40.6,111.0
17456863,male,32,182.0,86.0,29.0,110.0,40.8,198.0
19255607,female,36,174.0,67.0,27.0,110.0,40.8,178.0
17205493,male,35,174.0,78.0,7.0,98.0,39.4,35.0
19970000,male,45,192.0,101.0,18.0,86.0,40.3,75.0
13032869,female,51,175.0,76.0,24.0,111.0,40.8,164.0
17278209,male,35,186.0,90.0,14.0,100.0,40.0,78.0
10906561,male,51,175.0,81.0,6.0,83.0,39.3,21.0
14471856,male,61,170.0,79.0,13.0,89.0,39.8,64.0
15644298,male,70,176.0,85.0,25.0,99.0,40.7,174.0
15897285,female,79,178.0,73.0,19.0,99.0,40.6,116.0
14815558,male,20,179.0,75.0,17.0,109.0,40.3,99.0
14644383,male,65,191.0,96.0,27.0,110.0,40.9,233.0
19165165,male,73,197.0,100.0,10.0,94.0,40.0,67.0
14946022,male,28,166.0,66.0,2.0,72.0,38.0,1.0
10530251,male,48,184.0,83.0,19.0,92.0,40.7,91.0
16664893,female,38,153.0,56.0,8.0,86.0,39.4,34.0
11268445,female,43,160.0,60.0,4.0,83.0,39.0,16.0
13179343,male,30,180.0,80.0,5.0,89.0,39.4,17.0
18677936,male,68,170.0,74.0,14.0,90.0,39.9,74.0
10548895,male,48,173.0,74.0,15.0,90.0,40.2,65.0
17282980,male,56,169.0,79.0,26.0,102.0,40.4,172.0
17641244,male,28,199.0,96.0,21.0,103.0,40.2,122.0
11284504,female,28,150.0,53.0,22.0,110.0,40.6,146.0
14551181,female,55,155.0,54.0,5.0,81.0,39.0,20.0
19873306,male,24,201.0,94.0,14.0,99.0,40.5,69.0
14128486,male,73,172.0,80.0,30.0,101.0,41.2,219.0
15841191,female,28,167.0,64.0,16.0,108.0,40.7,101.0
13822725,female,58,161.0,65.0,17.0,92.0,40.7,87.0
15257752,female,23,181.0,78.0,13.0,93.0,40.3,57.0
18139231,male,38,174.0,74.0,22.0,103.0,40.6,127.0
14491989,female,41,167.0,62.0,29.0,105.0,40.9,180.0
12092379,male,48,195.0,95.0,15.0,93.0,40.2,78.0
16883252,female,72,170.0,73.0,5.0,90.0,39.1,25.0
19210072,male,79,176.0,83.0,3.0,83.0,38.7,15.0
10137820,female,37,160.0,63.0,18.0,101.0,40.4,103.0
13045083,male,52,190.0,93.0,26.0,105.0,40.5,187.0
15371874,male,77,176.0,79.0,2.0,85.0,38.5,10.0
15361125,male,24,188.0,93.0,18.0,99.0,40.3,89.0
14152978,male,39,189.0,89.0,6.0,89.0,39.1,24.0
11055192,male,26,183.0,85.0,22.0,107.0,40.4,133.0
14693759,female,42,150.0,52.0,25.0,98.0,40.7,141.0
15960426,male,33,183.0,80.0,20.0,99.0,40.6,102.0
11958010,male,78,186.0,91.0,5.0,84.0,39.1,26.0
16244962,male,24,174.0,74.0,4.0,86.0,39.0,10.0
14746349,female,27,159.0,58.0,1.0,80.0,37.5,3.0
15594158,male,67,181.0,85.0,2.0,76.0,37.9,7.0
14177944,male,30,199.0,100.0,24.0,105.0,40.6,150.0
14135729,male,76,197.0,99.0,5.0,78.0,39.3,22.0
17958752,female,31,165.0,62.0,7.0,85.0,39.3,27.0
17238907,male,40,202.0,103.0,10.0,94.0,40.2,52.0
13396128,male,60,196.0,96.0,12.0,97.0,39.9,77.0
19491743,female,27,159.0,54.0,12.0,97.0,40.4,63.0
15007836,female,27,159.0,58.0,8.0,89.0,39.8,35.0
12222542,male,50,182.0,85.0,14.0,90.0,40.2,65.0
15223988,male,36,185.0,87.0,20.0,100.0,40.4,110.0
15252552,male,45,184.0,88.0,15.0,97.0,40.0,83.0
13302964,female,52,191.0,78.0,16.0,92.0,40.5,77.0
15860789,female,27,167.0,63.0,3.0,83.0,38.4,11.0
16994476,male,76,190.0,95.0,22.0,104.0,40.4,181.0
11023685,female,20,158.0,57.0,25.0,108.0,40.7,156.0
12203129,female,28,167.0,63.0,1.0,73.0,37.6,3.0
16263802,male,56,194.0,97.0,11.0,84.0,40.0,47.0
12739203,male,79,180.0,82.0,21.0,103.0,40.2,167.0
16635338,male,40,183.0,82.0,27.0,103.0,40.8,164.0
18958666,female,77,159.0,61.0,28.0,114.0,40.8,219.0
18310270,female,77,152.0,56.0,27.0,107.0,40.7,193.0
10016768,female,67,161.0,57.0,18.0,94.0,40.3,100.0
12785942,male,63,189.0,89.0,7.0,90.0,39.4,38.0
12473959,male,35,188.0,89.0,5.0,83.0,39.0,15.0
15804581,female,22,178.0,80.0,5.0,89.0,39.4,20.0
15545126,male,44,170.0,70.0,9.0,85.0,39.5,30.0
13427834,female,79,150.0,58.0,17.0,97.0,40.4,104.0
13220892,male,53,202.0,107.0,26.0,100.0,40.6,176.0
10987174,female,33,174.0,72.0,20.0,98.0,40.6,104.0
14254315,male,73,170.0,75.0,5.0,89.0,38.9,27.0
17157904,male,29,192.0,98.0,12.0,93.0,40.2,52.0
19824150,female,28,159.0,62.0,7.0,89.0,39.0,30.0
10918689,male,21,165.0,65.0,9.0,89.0,39.6,24.0
14028028,female,34,170.0,65.0,24.0,108.0,40.9,153.0
14036783,male,40,162.0,64.0,22.0,111.0,40.4,151.0
19881722,female,20,180.0,72.0,4.0,90.0,38.6,16.0
16828456,female,29,164.0,64.0,16.0,96.0,40.2,80.0
16162009,male,65,196.0,98.0,21.0,103.0,40.2,160.0
17422182,male,39,197.0,106.0,8.0,95.0,39.3,43.0
12473536,male,61,184.0,80.0,25.0,104.0,40.5,180.0
16907203,male,69,195.0,98.0,16.0,101.0,40.1,120.0
11158313,female,21,155.0,59.0,21.0,94.0,40.4,99.0
12685054,male,72,194.0,97.0,27.0,107.0,40.9,230.0
13609739,male,33,160.0,67.0,20.0,103.0,40.0,108.0
12364237,male,21,178.0,81.0,27.0,116.0,40.9,191.0
12413894,male,37,192.0,91.0,24.0,117.0,40.9,197.0
18365327,male,44,184.0,84.0,10.0,92.0,39.6,46.0
13940590,female,23,168.0,67.0,17.0,101.0,40.7,92.0
18764781,male,34,182.0,81.0,4.0,72.0,38.5,4.0
18113761,female,50,178.0,77.0,29.0,111.0,40.7,198.0
11006656,male,40,212.0,118.0,27.0,111.0,40.7,217.0
13257389,female,46,155.0,55.0,2.0,87.0,37.9,9.0
12895125,male,48,176.0,82.0,9.0,83.0,40.0,31.0
16757661,female,71,174.0,77.0,8.0,88.0,39.9,38.0
17823841,female,22,168.0,63.0,23.0,109.0,40.7,145.0
17474643,female,64,164.0,57.0,15.0,92.0,39.7,80.0
10257114,female,79,165.0,65.0,29.0,106.0,40.8,202.0
13881017,male,28,187.0,90.0,25.0,110.0,40.7,168.0
14483810,male,24,199.0,97.0,6.0,87.0,39.2,19.0
17841465,female,26,167.0,67.0,19.0,111.0,41.0,124.0
18945548,male,29,196.0,91.0,22.0,96.0,40.6,103.0
15750905,male,32,168.0,69.0,19.0,100.0,40.4,94.0
11638755,female,23,173.0,65.0,15.0,98.0,40.2,77.0
15173062,female,38,158.0,63.0,21.0,103.0,40.6,125.0
14693053,male,35,194.0,98.0,6.0,86.0,39.5,22.0
14856504,female,56,173.0,71.0,26.0,94.0,40.6,135.0
12864673,male,51,182.0,85.0,12.0,90.0,39.8,56.0
17707060,male,38,204.0,113.0,27.0,99.0,40.9,163.0
13608187,male,20,195.0,98.0,25.0,110.0,40.7,162.0
10575242,male,32,175.0,74.0,26.0,93.0,40.7,104.0
11779642,female,47,172.0,66.0,20.0,108.0,40.6,132.0
16537447,female,72,163.0,62.0,13.0,86.0,40.0,62.0
12118319,female,72,177.0,79.0,1.0,83.0,37.8,4.0
18343526,female,47,166.0,63.0,13.0,99.0,40.2,74.0
17580964,female,32,154.0,57.0,20.0,92.0,40.8,95.0
17235610,male,53,194.0,94.0,11.0,94.0,40.0,61.0
15645483,female,25,176.0,73.0,25.0,109.0,40.8,155.0
18205267,female,27,157.0,55.0,15.0,101.0,40.5,85.0
14732233,female,47,161.0,61.0,3.0,84.0,38.8,12.0
11260905,female,22,171.0,69.0,12.0,90.0,39.8,50.0
19546482,male,34,187.0,91.0,12.0,94.0,39.9,55.0
17207496,female,41,162.0,60.0,30.0,104.0,41.3,184.0
18317261,female,21,150.0,50.0,19.0,104.0,40.1,113.0
10072185,female,24,167.0,62.0,17.0,88.0,40.3,70.0
16898284,male,76,197.0,97.0,27.0,109.0,41.1,244.0
17962770,male,56,179.0,79.0,1.0,87.0,37.5,4.0
11622760,male,48,180.0,81.0,24.0,97.0,40.7,133.0
14967200,male,69,194.0,104.0,17.0,101.0,40.2,130.0
11696730,male,31,179.0,84.0,5.0,86.0,38.9,16.0
19993026,female,20,155.0,56.0,12.0,89.0,40.1,51.0
13476871,female,45,167.0,62.0,30.0,118.0,40.9,230.0
14863815,female,37,156.0,58.0,8.0,92.0,39.8,39.0
10758572,female,30,148.0,52.0,7.0,88.0,39.2,30.0
15583353,male,27,192.0,94.0,24.0,104.0,40.9,140.0
12030953,male,29,194.0,95.0,16.0,99.0,40.1,83.0
16325118,female,45,174.0,69.0,21.0,108.0,40.4,137.0
12015728,male,35,200.0,107.0,9.0,96.0,40.0,48.0
19718404,male,74,184.0,88.0,16.0,97.0,40.0,111.0
13479905,female,42,162.0,62.0,14.0,97.0,40.4,75.0
11498661,female,48,175.0,75.0,3.0,76.0,38.9,9.0
18345317,male,68,166.0,71.0,3.0,67.0,38.7,5.0
11193508,male,48,195.0,97.0,3.0,81.0,38.7,10.0
15139228,male,65,186.0,86.0,21.0,110.0,40.6,177.0
18338594,male,26,181.0,80.0,11.0,91.0,39.4,39.0
14807238,female,28,159.0,58.0,3.0,78.0,38.3,9.0
14039240,male,50,179.0,79.0,27.0,101.0,40.7,167.0
15443240,male,43,177.0,73.0,29.0,115.0,40.6,227.0
11074814,male,20,176.0,73.0,18.0,97.0,40.9,72.0
12145768,female,53,167.0,67.0,28.0,112.0,40.7,199.0
14193898,male,41,175.0,82.0,4.0,80.0,38.9,11.0
13370901,male,38,176.0,77.0,10.0,91.0,39.9,40.0
10188164,female,47,176.0,77.0,15.0,87.0,39.8,63.0
19714157,male,39,191.0,91.0,22.0,90.0,40.3,93.0
11081759,male,42,182.0,85.0,23.0,100.0,40.7,133.0
17970172,male,26,179.0,81.0,27.0,107.0,40.6,161.0
19212878,female,61,166.0,62.0,16.0,99.0,40.4,95.0
15163838,female,62,186.0,86.0,22.0,102.0,40.1,131.0
19312304,female,62,156.0,57.0,26.0,105.0,40.8,173.0
18576735,female,56,153.0,53.0,6.0,80.0,39.2,24.0
14267539,male,71,189.0,95.0,5.0,77.0,38.8,20.0
16417729,male,24,191.0,91.0,26.0,107.0,40.6,158.0
15421090,male,28,187.0,84.0,24.0,105.0,40.9,140.0
11011758,female,40,152.0,49.0,11.0,87.0,39.8,49.0
19035318,male,71,177.0,75.0,23.0,110.0,40.4,195.0
14391718,male,22,163.0,65.0,19.0,98.0,40.4,77.0
13327254,male,58,179.0,82.0,23.0,107.0,40.4,173.0
19238899,female,24,169.0,71.0,4.0,77.0,38.8,11.0
19341618,male,56,191.0,101.0,12.0,98.0,40.1,78.0
12797760,female,29,164.0,63.0,19.0,100.0,40.5,104.0
17847288,male,30,186.0,89.0,27.0,102.0,40.9,151.0
16778352,male,40,187.0,88.0,14.0,87.0,40.0,53.0
14472022,male,70,193.0,97.0,15.0,96.0,40.1,102.0
17670151,male,33,199.0,104.0,8.0,82.0,39.6,24.0
19387889,male,64,194.0,97.0,5.0,80.0,39.2,20.0
17300396,female,40,167.0,63.0,19.0,97.0,40.5,101.0
11715588,female,27,155.0,53.0,22.0,108.0,40.6,141.0
18262263,female,41,156.0,61.0,14.0,98.0,39.9,77.0
14364286,male,41,178.0,79.0,19.0,104.0,40.2,118.0
15110569,male,24,193.0,84.0,21.0,100.0,40.1,103.0
18220696,male,21,187.0,87.0,29.0,100.0,40.7,139.0
15343923,female,22,168.0,66.0,4.0,87.0,38.5,16.0
17660511,female,63,162.0,67.0,9.0,83.0,39.8,38.0
18203533,male,77,182.0,88.0,28.0,104.0,41.1,228.0
11715187,male,74,182.0,90.0,21.0,102.0,40.5,162.0
15256186,female,20,169.0,64.0,2.0,83.0,37.9,7.0
16571009,female,57,163.0,61.0,22.0,101.0,40.8,134.0
18998025,male,22,173.0,74.0,20.0,98.0,40.4,85.0
18812786,female,38,153.0,59.0,14.0,99.0,40.4,78.0
19207763,female,50,176.0,73.0,10.0,85.0,40.0,41.0
13335632,male,33,186.0,81.0,29.0,106.0,40.3,179.0
12129622,male,32,185.0,84.0,17.0,98.0,40.3,84.0
13637896,male,57,184.0,92.0,18.0,103.0,40.4,128.0
19078577,female,33,142.0,45.0,12.0,97.0,40.0,65.0
14601630,female,27,177.0,72.0,10.0,90.0,39.7,42.0
16282341,female,33,165.0,64.0,23.0,96.0,40.4,117.0
14353475,male,40,199.0,105.0,20.0,105.0,40.8,137.0
10487244,female,20,158.0,52.0,29.0,110.0,41.1,189.0
13761848,female,63,168.0,63.0,7.0,92.0,39.4,36.0
17647344,female,75,182.0,82.0,22.0,99.0,40.5,130.0
19206216,male,30,186.0,85.0,14.0,98.0,39.9,68.0
13681264,female,21,170.0,67.0,13.0,90.0,39.8,55.0
19460138,female,22,163.0,64.0,28.0,105.0,40.9,164.0
12404900,male,56,171.0,71.0,8.0,87.0,39.6,33.0
16442069,female,28,166.0,68.0,28.0,111.0,40.8,183.0
17608506,male,72,164.0,72.0,9.0,83.0,40.1,39.0
14688063,male,24,205.0,99.0,18.0,94.0,40.7,77.0
19409468,male,29,191.0,87.0,13.0,94.0,40.1,56.0
17798572,male,26,187.0,84.0,9.0,80.0,39.7,18.0
12190043,male,26,181.0,78.0,16.0,98.0,40.2,73.0
11269455,male,23,181.0,87.0,25.0,104.0,40.9,138.0
13724347,female,38,163.0,63.0,19.0,105.0,40.5,117.0
16555457,female,59,161.0,58.0,24.0,104.0,40.9,156.0
16884641,male,41,180.0,87.0,15.0,96.0,39.9,77.0
10752983,female,33,163.0,63.0,22.0,101.0,40.7,124.0
14228752,male,54,187.0,88.0,23.0,101.0,40.9,151.0
12817999,male,20,185.0,83.0,12.0,101.0,40.2,58.0
16499746,male,24,181.0,78.0,16.0,91.0,39.7,54.0
13736809,male,23,177.0,73.0,23.0,108.0,40.6,133.0
11132839,male,30,162.0,68.0,4.0,80.0,38.8,7.0
13226083,female,53,169.0,66.0,20.0,109.0,40.5,136.0
16897568,male,21,178.0,75.0,16.0,94.0,40.3,58.0
18167168,female,59,162.0,64.0,24.0,106.0,40.8,159.0
16648756,male,31,191.0,90.0,25.0,106.0,40.9,156.0
19512929,female,73,184.0,83.0,13.0,97.0,40.3,73.0
11311166,female,48,168.0,73.0,28.0,99.0,40.6,155.0
19798030,male,29,195.0,99.0,21.0,99.0,40.6,111.0
15185685,female,21,182.0,72.0,6.0,87.0,39.0,23.0
17227464,female,26,185.0,79.0,4.0,76.0,38.8,10.0
11434854,male,70,180.0,77.0,9.0,100.0,40.0,63.0
19875849,male,29,167.0,71.0,5.0,85.0,39.2,13.0
15791396,female,38,181.0,74.0,8.0,84.0,39.9,30.0
18794890,female,42,161.0,64.0,11.0,98.0,39.9,60.0
16654543,male,33,201.0,103.0,23.0,98.0,40.7,125.0
14758258,male,32,197.0,98.0,26.0,111.0,40.7,188.0
17463865,male,56,175.0,82.0,11.0,88.0,39.9,50.0
11666388,male,36,178.0,77.0,29.0,105.0,41.2,176.0
16722883,female,20,168.0,64.0,12.0,96.0,39.8,58.0
18276346,male,31,179.0,83.0,21.0,94.0,40.6,90.0
11852308,female,69,154.0,59.0,18.0,86.0,40.6,85.0
14131145,male,31,177.0,78.0,7.0,80.0,39.5,15.0
13233305,female,31,170.0,64.0,10.0,99.0,39.8,54.0
13896266,female,27,166.0,68.0,8.0,90.0,39.3,34.0
13657808,male,27,183.0,81.0,24.0,99.0,40.7,115.0
11601952,female,29,174.0,65.0,9.0,90.0,39.6,39.0
11218653,male,32,187.0,85.0,19.0,99.0,40.7,98.0
14341523,male,21,178.0,81.0,17.0,97.0,40.1,72.0
11685062,male,46,176.0,83.0,27.0,109.0,40.8,196.0
17532051,female,31,158.0,64.0,24.0,94.0,40.4,116.0
18766363,female,24,161.0,57.0,12.0,96.0,40.1,60.0
11432055,male,26,178.0,80.0,28.0,105.0,40.6,158.0
16785355,male,58,187.0,90.0,29.0,107.0,41.0,223.0
14032506,female,50,152.0,48.0,13.0,87.0,39.9,60.0
10855360,male,26,211.0,113.0,15.0,103.0,40.1,91.0
10041182,female,47,173.0,67.0,2.0,86.0,38.1,8.0
11029659,male,47,170.0,70.0,24.0,109.0,40.6,169.0
16150645,female,47,172.0,75.0,30.0,104.0,40.7,181.0
13563201,female,54,162.0,63.0,13.0,101.0,40.0,78.0
17076325,female,46,170.0,71.0,27.0,114.0,40.7,193.0
12595716,female,21,155.0,53.0,4.0,88.0,38.7,17.0
12756695,male,21,181.0,83.0,21.0,102.0,40.3,105.0
11951461,female,24,158.0,52.0,29.0,103.0,41.1,169.0
15209097,male,24,172.0,77.0,27.0,105.0,41.0,148.0
12292817,female,33,182.0,78.0,5.0,83.0,39.3,18.0
15443970,female,33,154.0,54.0,16.0,90.0,40.3,73.0
11390260,male,63,181.0,86.0,4.0,86.0,39.1,19.0
11677362,male,56,185.0,83.0,28.0,103.0,40.7,192.0
17772998,male,72,185.0,89.0,12.0,85.0,40.1,60.0
12302799,female,73,184.0,83.0,15.0,98.0,40.6,86.0
14906539,female,58,169.0,72.0,27.0,101.0,41.2,161.0
12961530,male,42,173.0,81.0,23.0,107.0,40.3,155.0
10902092,male,23,181.0,77.0,15.0,88.0,40.0,43.0
16933823,female,26,155.0,53.0,19.0,102.0,40.2,109.0
14488616,male,24,184.0,84.0,16.0,87.0,40.1,47.0
13684439,male,22,192.0,95.0,24.0,112.0,40.9,164.0
16030251,female,24,141.0,43.0,11.0,100.0,40.3,62.0
19377162,female,34,156.0,56.0,24.0,102.0,40.7,141.0
10212268,male,68,188.0,90.0,10.0,85.0,40.1,49.0
14719461,female,32,165.0,61.0,10.0,89.0,39.6,44.0
16551520,male,67,179.0,83.0,10.0,89.0,39.9,53.0
17756409,male,73,185.0,88.0,8.0,90.0,39.5,47.0
18332289,male,46,189.0,88.0,7.0,87.0,39.2,28.0
18561892,male,60,190.0,91.0,25.0,102.0,40.8,177.0
16368768,male,28,176.0,71.0,2.0,82.0,38.5,4.0
14155645,male,39,189.0,91.0,13.0,91.0,39.8,57.0
10584576,female,25,181.0,78.0,15.0,96.0,39.9,71.0
18294489,male,78,180.0,87.0,20.0,102.0,40.4,157.0
18939429,male,44,188.0,91.0,21.0,103.0,40.2,135.0
17946518,female,50,166.0,62.0,26.0,111.0,40.5,183.0
18692262,female,34,159.0,60.0,17.0,98.0,40.1,91.0
19385622,male,70,189.0,87.0,16.0,94.0,40.5,100.0
18305966,female,26,160.0,61.0,6.0,83.0,38.9,22.0
11585443,male,31,189.0,86.0,20.0,101.0,40.5,108.0
18799994,female,27,146.0,50.0,6.0,83.0,39.2,23.0
19165109,male,69,189.0,95.0,15.0,95.0,40.4,98.0
17433265,male,35,192.0,94.0,4.0,84.0,38.8,13.0
16205704,male,73,181.0,91.0,19.0,98.0,40.6,135.0
19558663,male,53,175.0,75.0,7.0,95.0,39.9,37.0
10823777,male,61,182.0,93.0,14.0,82.0,40.2,58.0
16062013,male,45,208.0,111.0,11.0,99.0,39.7,70.0
18807356,female,33,153.0,53.0,26.0,111.0,40.3,178.0
13900047,male,41,191.0,90.0,9.0,90.0,39.6,39.0
15152578,male,26,190.0,93.0,3.0,77.0,38.4,5.0
13911802,male,22,176.0,79.0,9.0,90.0,39.6,29.0
17969503,male,40,184.0,82.0,26.0,103.0,41.1,158.0
19844786,female,26,160.0,56.0,18.0,104.0,40.0,107.0
13166805,female,33,159.0,58.0,22.0,99.0,40.7,121.0
10683484,female,24,175.0,75.0,20.0,101.0,40.9,106.0
10915031,male,27,191.0,90.0,18.0,107.0,40.6,112.0
14596501,female,39,181.0,80.0,11.0,84.0,39.8,41.0
17071307,male,41,172.0,74.0,25.0,109.0,40.5,171.0
12397254,male,25,182.0,81.0,8.0,91.0,39.5,28.0
17151775,male,26,192.0,90.0,11.0,89.0,40.0,38.0
14932098,female,37,152.0,51.0,17.0,96.0,40.4,91.0
11419512,male,39,185.0,90.0,13.0,100.0,40.0,75.0
11083038,female,32,173.0,63.0,2.0,84.0,38.3,8.0
12027990,female,45,174.0,70.0,26.0,107.0,40.9,166.0
17110809,female,76,160.0,60.0,16.0,110.0,40.5,118.0
12878524,male,22,194.0,96.0,14.0,92.0,40.2,54.0
14950375,female,44,166.0,57.0,22.0,106.0,40.6,142.0
19032967,female,34,150.0,58.0,4.0,79.0,38.9,13.0
18192260,female,20,170.0,63.0,10.0,91.0,40.0,43.0
11914274,female,42,158.0,57.0,13.0,84.0,40.0,53.0
10834679,female,49,173.0,75.0,3.0,81.0,38.5,11.0
17692087,male,64,185.0,92.0,28.0,112.0,41.0,246.0
14679831,female,34,155.0,57.0,26.0,109.0,40.9,171.0
19996063,female,27,174.0,68.0,24.0,109.0,40.6,152.0
16535127,female,60,159.0,55.0,30.0,117.0,40.9,238.0
10606273,female,50,171.0,70.0,2.0,81.0,37.9,7.0
16706074,male,41,188.0,92.0,27.0,103.0,41.3,171.0
17461047,female,24,157.0,55.0,13.0,93.0,39.9,62.0
13602633,male,59,183.0,88.0,22.0,101.0,40.8,150.0
16421984,male,28,184.0,88.0,1.0,86.0,37.7,3.0
17693079,female,35,178.0,72.0,14.0,93.0,40.2,66.0
13865558,male,50,180.0,78.0,26.0,102.0,40.6,164.0
10590077,female,22,170.0,64.0,30.0,115.0,41.2,208.0
11778430,female,30,181.0,79.0,16.0,102.0,40.4,88.0
17646167,female,24,169.0,67.0,23.0,112.0,40.4,152.0
19684608,female,27,148.0,50.0,8.0,91.0,39.4,37.0
10856453,female,43,173.0,69.0,22.0,102.0,40.6,128.0
11471355,male,31,173.0,79.0,12.0,79.0,40.3,23.0
14143649,male,59,196.0,100.0,14.0,92.0,40.4,80.0
11680981,male,22,202.0,107.0,10.0,93.0,39.6,42.0
11600683,male,44,178.0,77.0,4.0,85.0,38.5,14.0
15842726,male,58,193.0,96.0,23.0,108.0,40.5,184.0
13545390,male,50,191.0,96.0,20.0,90.0,40.6,98.0
17034076,male,60,181.0,79.0,9.0,92.0,39.4,48.0
15935038,female,48,183.0,71.0,26.0,104.0,40.6,159.0
10865090,male,27,195.0,94.0,20.0,98.0,40.5,99.0
11328082,female,40,162.0,60.0,21.0,109.0,40.6,140.0
12734129,male,29,203.0,100.0,22.0,105.0,40.7,137.0
10732268,female,58,159.0,57.0,21.0,101.0,40.5,129.0
13389753,female,42,162.0,56.0,28.0,108.0,41.0,186.0
11436090,female,41,158.0,54.0,19.0,99.0,40.3,108.0
13407400,male,61,189.0,91.0,13.0,86.0,40.3,61.0
14231045,male,44,200.0,103.0,16.0,97.0,40.4,93.0
10935124,male,35,193.0,98.0,10.0,85.0,39.7,35.0
12102225,female,73,185.0,79.0,15.0,95.0,40.1,82.0
17793281,male,24,180.0,77.0,18.0,96.0,40.4,74.0
10577200,female,22,165.0,63.0,4.0,88.0,39.0,16.0
13128454,male,31,185.0,80.0,11.0,92.0,40.2,43.0
19738322,male,42,179.0,83.0,4.0,83.0,39.0,13.0
16346201,female,54,183.0,74.0,29.0,107.0,40.9,188.0
10823725,female,28,178.0,74.0,18.0,100.0,40.5,95.0
11785699,female,67,147.0,52.0,3.0,92.0,38.5,16.0
10864947,male,52,191.0,85.0,2.0,81.0,37.9,7.0
11898514,male,59,178.0,87.0,17.0,101.0,40.5,115.0
14641245,female,48,197.0,89.0,18.0,102.0,40.3,102.0
17312605,male,25,183.0,85.0,3.0,83.0,38.5,7.0
12102333,female,58,161.0,61.0,11.0,87.0,39.9,51.0
17144204,male,53,171.0,77.0,8.0,94.0,39.5,42.0
15354306,female,29,169.0,72.0,15.0,88.0,40.3,61.0
15767740,female,38,162.0,61.0,19.0,95.0,40.2,97.0
15463973,female,32,170.0,68.0,1.0,76.0,37.7,3.0
19285675,male,22,194.0,91.0,23.0,100.0,40.5,114.0
17762006,male,41,191.0,95.0,2.0,83.0,38.5,7.0
10301184,male,22,184.0,82.0,21.0,100.0,40.7,100.0
18248059,male,32,186.0,85.0,8.0,88.0,39.5,28.0
10107692,female,27,160.0,64.0,14.0,98.0,39.8,73.0
10509588,male,31,192.0,92.0,4.0,93.0,39.1,17.0
11706623,female,63,157.0,57.0,8.0,94.0,39.9,44.0
14498208,female,32,175.0,70.0,26.0,104.0,40.9,152.0
18293520,male,20,206.0,107.0,21.0,105.0,40.3,125.0
13674642,male,45,200.0,97.0,27.0,102.0,40.8,175.0
19260136,male,22,179.0,75.0,29.0,108.0,40.8,168.0
18597634,male,42,198.0,101.0,20.0,100.0,40.3,122.0
14665453,male,30,170.0,70.0,13.0,95.0,40.1,53.0
15370853,female,47,177.0,75.0,15.0,91.0,40.1,70.0
11810121,male,62,182.0,80.0,8.0,79.0,39.3,28.0
19159946,male,57,186.0,83.0,12.0,83.0,40.1,47.0
19816357,male,60,194.0,93.0,5.0,87.0,39.1,24.0
10779413,male,64,196.0,95.0,26.0,103.0,40.3,195.0
15629105,male,60,174.0,76.0,24.0,109.0,40.6,187.0
14865790,male,30,193.0,89.0,25.0,113.0,40.7,181.0
10510710,female,79,144.0,51.0,24.0,100.0,40.7,156.0
14217727,male,76,176.0,79.0,18.0,98.0,40.1,126.0
15947177,female,60,141.0,46.0,6.0,86.0,39.5,28.0
10918735,female,23,156.0,55.0,3.0,84.0,38.2,11.0
15085349,male,49,181.0,78.0,1.0,80.0,37.8,3.0
11732415,female,27,168.0,64.0,22.0,102.0,40.7,124.0
11321850,female,35,140.0,47.0,26.0,101.0,40.6,153.0
14582033,female,56,156.0,55.0,2.0,76.0,38.8,7.0
18395627,female,24,171.0,66.0,29.0,110.0,40.9,186.0
